ID,%,Título,Estado,Departamento,Estrutura,Marcadores,Data Inicial,Data Final,Parecer Final
47008,0,U 1.1.1.1 - Aprimorar sistema de autoavaliação institucional | Comissão Própria de Avaliação - CPA (UA),pat_aprovado,Comissão Própria de Avaliação - CPA (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
56279,0,U 1.1.1.1 - Aprimorar sistema de autoavaliação institucional | Pró-Reitoria de Tecnologia da Informação e Comunicação - PROTIC (UG),pat_aprovado,Pró-Reitoria de Tecnologia da Informação e Comunicação - PROTIC (UG),,,2026,2030,
47363,0.1429,U 1.1.1.10 - Promover eventos para discussão dos resultados das autoavaliações e avaliações externas | Comissão Própria de Avaliação - CPA (UA),pat_aprovado,Comissão Própria de Avaliação - CPA (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) CPA,2026,2030,
47373,0,U 1.1.1.10 - Promover eventos para discussão dos resultados das autoavaliações e avaliações externas | Pró-Reitoria de Avaliação e Planejamento - PROAP (UG),pat_aprovado,Pró-Reitoria de Avaliação e Planejamento - PROAP (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) CPA,2026,2030,
47368,0.3333,U 1.1.1.10 - Promover eventos para discussão dos resultados das autoavaliações e avaliações externas | Superintendência de Comunicação - SUCOM (UG),pat_aprovado,Superintendência de Comunicação - SUCOM (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) CPA,2026,2030,
47378,1,U 1.1.1.11 - Realizar a autoavaliação institucional com elaboração do Relatório Anual | Comissão Própria de Avaliação - CPA (UA),pat_aprovado,Comissão Própria de Avaliação - CPA (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
47383,0.2,U 1.1.1.12 - Realizar divulgação da campanha da autoavaliação institucional para a comunidade interna e externa | Comissão Própria de Avaliação - CPA (UA),pat_aprovado,Comissão Própria de Avaliação - CPA (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) CPA,2026,2030,
47388,0,U 1.1.1.12 - Realizar divulgação da campanha da autoavaliação institucional para a comunidade interna e externa | Superintendência de Comunicação - SUCOM (UG),pat_aprovado,Superintendência de Comunicação - SUCOM (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) CPA,2026,2030,
47048,0.48,U 1.1.1.3 - Desenvolver sistemática de produção de evidências como estratégia para melhoria das avaliações interna e externa | Pró-Reitoria de Graduação - PROGRAD (UG),pat_aprovado,Pró-Reitoria de Graduação - PROGRAD (UG),,1) Plano de Governo,2026,2030,
47058,0,U 1.1.1.4 - Executar pesquisa externa sobre a imagem da UFT elaborando plano de ação com base nos resultados | Pró-Reitoria de Avaliação e Planejamento - PROAP (UG),pat_aprovado,Pró-Reitoria de Avaliação e Planejamento - PROAP (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
47053,0,U 1.1.1.4 - Executar pesquisa externa sobre a imagem da UFT elaborando plano de ação com base nos resultados | Superintendência de Comunicação - SUCOM (UG),pat_aprovado,Superintendência de Comunicação - SUCOM (UG),,,2026,2030,
47108,0.2,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Comissão Própria de Avaliação - CPA (UA),pat_aprovado,Comissão Própria de Avaliação - CPA (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67337,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | COORD POS-GRAD HISTPOPULACOES AMAZONICAS - CPN (UA),pat_aprovado,COORD POS-GRAD HISTPOPULACOES AMAZONICAS - CPN (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67332,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | COORD. CURSO POS-GRADUACAO LETRAS/PORTO - CPN (UA),pat_aprovado,COORD. CURSO POS-GRADUACAO LETRAS/PORTO - CPN (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67367,0.3667,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Doutorado em Educação - Palmas (UA),pat_aprovado,Coordenação do Curso de Doutorado em Educação - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67305,0,"U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Mestrado em Biodiversidade, Ecologia e Conservação - Porto Nacional (UA)",pat_aprovado,"Coordenação do Curso de Mestrado em Biodiversidade, Ecologia e Conservação - Porto Nacional (UA)","1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
75302,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Mestrado em Gestão e Regulação de Recursos Hídricos (UA),pat_aprovado,Coordenação do Curso de Mestrado em Gestão e Regulação de Recursos Hídricos - CUP - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67327,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Mestrado em Serviço Social - Miracema (UA),pat_aprovado,Coordenação do Curso de Mestrado em Serviço Social - Miracema (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
75307,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Mestrado Profissional em Artes (UA),pat_aprovado,Coordenação do Curso de Mestrado Profissional em Artes - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67362,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Pós-Graduação (Mestrado) Profissional em Rede Saúde da Família - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação (Mestrado) Profissional em Rede Saúde da Família - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
76535,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Pós-Graduação Acadêmica em Filosofia - PPGFIL (Mestrado) - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação Acadêmica em Filosofia - PPGFIL (Mestrado) - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67306,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Pós-graduação em Administração Pública - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-graduação em Administração Pública - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67240,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Pós-Graduação em Agroenergia Digital - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação em Agroenergia Digital - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67347,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Pós-Graduação em Biotecnologia - Gurupi (UA),pat_aprovado,Coordenação do Curso de Mestrado em Biotecnologia - Gurupi (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67251,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Pós-Graduação em Ciência e Tecnologia de Alimentos - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação em Ciência e Tecnologia de Alimentos - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67245,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Pós-Graduação em Ciências da Saúde - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação em Ciências da Saúde - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67230,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Pós-Graduação em Ciências do Ambiente - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação em Ciências do Ambiente - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67352,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Pós-Graduação em Ciências Florestais e Ambientais - Gurupi (UA),pat_aprovado,Coordenação do Curso de Doutorado em Ciências Florestais e Ambientais - Gurupi (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67294,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Pós-Graduação em Comunicação e Sociedade - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação em Comunicação e Sociedade - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67250,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Pós-Graduação em Desenvolvimento Regional - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação em Desenvolvimento Regional - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67252,0.5,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Pós-Graduação em Educação - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação em Educação - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67257,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Pós-Graduação em Engenharia Ambiental - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação em Engenharia Ambiental - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67300,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Pós-Graduação em Ensino em Ciência e Saúde - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação em Ensino em Ciência e Saúde - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67312,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Pós-Graduação em Filosofia - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação Profissional em Filosofia- PROFILO (Mestrado) - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67293,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Pós-Graduação em Gestão de Políticas Públicas - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação em Gestão de Políticas Públicas - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67317,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Pós-Graduação em Matemática (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação em Matemática - Arraias (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67262,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Pós-Graduação em Matemática - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação em Matemática - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67272,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Pós-Graduação em Prestação Jurisdicional em Direitos Humanos - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação em Prestação Jurisdicional em Direitos Humanos - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67342,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Pós-Graduação em Produção Vegetal - Gurupi (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação em Produção Vegetal - Gurupi (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67322,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Pós-Graduação em Propriedade Intelectual e Transferência de Tecnologia para Inovação - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação em Propriedade Intelectual e Transferência de Tecnologia para Inovação - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67357,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Pós-graduação em Química - Gurupi (UA),pat_aprovado,Coordenação do Curso de Mestrado em Química - Gurupi (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67267,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Pós-Graduação Governança e Transformação Digital - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-Graduação Governança e Transformação Digital - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67311,0.5,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Curso de Pós-graduação Profissional em Educação - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-graduação Profissional em Educação - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67277,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Doutorado em Biodiversidade e Biotecnologia - Palmas (UA),pat_aprovado,Coordenação do Curso de Pós-graduação em Biotecnologia e Biodiversidade - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
67287,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Coordenação do Programa de Pós-graduação em Geografia - Porto Nacional (UA),pat_aprovado,Coordenação do Programa de Pós-graduação em Geografia - Porto Nacional (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
47103,0.5,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Gabinete do Reitor (UG),pat_aprovado,Gabinete do Reitor (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
47093,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Pró-Reitoria de Gestão e Desenvolvimento de Pessoas - PROGEDEP (UG),pat_aprovado,Pró-Reitoria de Gestão e Desenvolvimento de Pessoas - PROGEDEP (UG),,1) AUDIN,2026,2030,
47063,0.2,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Pró-Reitoria de Graduação - PROGRAD (UG),pat_aprovado,Pró-Reitoria de Graduação - PROGRAD (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) AUDIN,2026,2030,
47098,0.5,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Pró-Reitoria de Pesquisa e Pós-Graduação e Inovação - PROPESQ (UG),pat_aprovado,Pró-Reitoria de Pesquisa e Pós-Graduação e Inovação - PROPESQ (UG),,1) AUDIN,2026,2030,
56284,0,U 1.1.1.5 - Implementar processo de avaliação de disciplinas e componentes curriculares | Pró-Reitoria de Tecnologia da Informação e Comunicação - PROTIC (UG),pat_aprovado,Pró-Reitoria de Tecnologia da Informação e Comunicação - PROTIC (UG),,1) AUDIN,2026,2030,
47113,0.4,U 1.1.1.6 - Manter as atividades operacionais da CPA e o acompanhamento dos trabalhos das CSAs | Comissão Própria de Avaliação - CPA (UA),pat_aprovado,Comissão Própria de Avaliação - CPA (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
47143,1,U 1.1.1.7 - Promover a participação das CSAs nas reuniões dos Conselhos Diretores nos Campi e da CPA nos Conselhos Superiores | Campus Universitário de Arraias - CUAR (UG),pat_aprovado,Campus Universitário de Arraias - CUAR (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) CPA,2026,2030,
47133,0,U 1.1.1.7 - Promover a participação das CSAs nas reuniões dos Conselhos Diretores nos Campi e da CPA nos Conselhos Superiores | Campus Universitário de Gurupi - CAUG (UG),pat_aprovado,Campus Universitário de Gurupi - CAUG (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) CPA,2026,2030,
47148,0.5,U 1.1.1.7 - Promover a participação das CSAs nas reuniões dos Conselhos Diretores nos Campi e da CPA nos Conselhos Superiores | Campus Universitário de Miracema - CAUM (UG),pat_aprovado,Campus Universitário de Miracema - CAUM (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) CPA,2026,2030,
47128,0,U 1.1.1.7 - Promover a participação das CSAs nas reuniões dos Conselhos Diretores nos Campi e da CPA nos Conselhos Superiores | Campus Universitário de Palmas - CUP (UG),pat_aprovado,Campus Universitário de Palmas - CUP (UG),,1) CPA,2026,2030,
47138,0,U 1.1.1.7 - Promover a participação das CSAs nas reuniões dos Conselhos Diretores nos Campi e da CPA nos Conselhos Superiores | Campus Universitário de Porto Nacional - CPN (UG),pat_aprovado,Campus Universitário de Porto Nacional - CPN (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) CPA,2026,2030,
47118,0.3,U 1.1.1.7 - Promover a participação das CSAs nas reuniões dos Conselhos Diretores nos Campi e da CPA nos Conselhos Superiores | Comissão Própria de Avaliação - CPA (UA),pat_aprovado,Comissão Própria de Avaliação - CPA (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) CPA,2026,2030,
47123,0,U 1.1.1.7 - Promover a participação das CSAs nas reuniões dos Conselhos Diretores nos Campi e da CPA nos Conselhos Superiores | Gabinete do Reitor (UG),pat_aprovado,Gabinete do Reitor (UG),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",1) CPA,2026,2030,
47153,0.2,U 1.1.1.8 - Promover a sensibilização da comunidade acadêmica possibilitando a crescente participação de todos os segmentos nos processos de autoavaliação | Comissão Própria de Avaliação - CPA (UA),pat_aprovado,Comissão Própria de Avaliação - CPA (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
47328,0,U 1.1.1.8 - Promover a sensibilização da comunidade acadêmica possibilitando a crescente participação de todos os segmentos nos processos de autoavaliação | Coordenação de Curso de Educação Física - Miracema (UA),pat_aprovado,Coordenação de Curso de Educação Física - Miracema (UA),,,2026,2030,
47323,0,U 1.1.1.8 - Promover a sensibilização da comunidade acadêmica possibilitando a crescente participação de todos os segmentos nos processos de autoavaliação | Coordenação de Curso de Relações Internacionais - Porto Nacional (UA),pat_aprovado,Coordenação de Curso de Relações Internacionais - Porto Nacional (UA),,,2026,2030,
47193,0,U 1.1.1.8 - Promover a sensibilização da comunidade acadêmica possibilitando a crescente participação de todos os segmentos nos processos de autoavaliação | Coordenação do Curso de Administração - Palmas (UA),pat_aprovado,Coordenação do Curso de Administração - Palmas (UA),,,2026,2030,
47198,0,U 1.1.1.8 - Promover a sensibilização da comunidade acadêmica possibilitando a crescente participação de todos os segmentos nos processos de autoavaliação | Coordenação do Curso de Arquitetura e Urbanismo - Palmas (UA),pat_aprovado,Coordenação do Curso de Arquitetura e Urbanismo - Palmas (UA),,,2026,2030,
47268,0,U 1.1.1.8 - Promover a sensibilização da comunidade acadêmica possibilitando a crescente participação de todos os segmentos nos processos de autoavaliação | Coordenação do Curso de Artes - Teatro - Palmas (UA),pat_aprovado,Coordenação do Curso de Artes - Teatro - Palmas (UA),,,2026,2030,
74295,0,U 1.1.1.8 - Promover a sensibilização da comunidade acadêmica possibilitando a crescente participação de todos os segmentos nos processos de autoavaliação | Coordenação do Curso de Bacharelado em Biotecnologia - Gurupi (UA),pat_aprovado,Coordenação do Curso de Bacharelado em Biotecnologia - Gurupi (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
47168,0,U 1.1.1.8 - Promover a sensibilização da comunidade acadêmica possibilitando a crescente participação de todos os segmentos nos processos de autoavaliação | Coordenação do Curso de Bacharelado em Engenharia Agronômica - Gurupi (UA),pat_aprovado,Coordenação do Curso de Bacharelado em Engenharia Agronômica - Gurupi (UA),,,2026,2030,
47298,0,U 1.1.1.8 - Promover a sensibilização da comunidade acadêmica possibilitando a crescente participação de todos os segmentos nos processos de autoavaliação | Coordenação do Curso de Bacharelado em Engenharia de Bioprocessos e Biotecnologia - Gurupi (UA),pat_aprovado,Coordenação do Curso de Bacharelado em Engenharia de Bioprocessos e Biotecnologia - Gurupi (UA),,,2026,2030,
47308,0,U 1.1.1.8 - Promover a sensibilização da comunidade acadêmica possibilitando a crescente participação de todos os segmentos nos processos de autoavaliação | Coordenação do Curso de Bacharelado em Engenharia Florestal - Gurupi (UA),pat_aprovado,Coordenação do Curso de Bacharelado em Engenharia Florestal - Gurupi (UA),,,2026,2030,
75712,0,U 1.1.1.8 - Promover a sensibilização da comunidade acadêmica possibilitando a crescente participação de todos os segmentos nos processos de autoavaliação | Coordenação do Curso de Bacharelado em Medicina Veterinária - Gurupi (UA),pat_aprovado,Coordenação do Curso de Bacharelado em Medicina Veterinária - Gurupi (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
75032,0,U 1.1.1.8 - Promover a sensibilização da comunidade acadêmica possibilitando a crescente participação de todos os segmentos nos processos de autoavaliação | Coordenação do Curso de Bacharelado Interdisciplinar em Inteligência Artificial (UA),pat_aprovado,Coordenação do Curso de Bacharelado Interdisciplinar em Inteligência Artificial - Palmas (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
47203,0,U 1.1.1.8 - Promover a sensibilização da comunidade acadêmica possibilitando a crescente participação de todos os segmentos nos processos de autoavaliação | Coordenação do Curso de Ciência da Computação - Palmas (UA),pat_aprovado,Coordenação do Curso de Ciência da Computação - Palmas (UA),,,2026,2030,
47183,0,U 1.1.1.8 - Promover a sensibilização da comunidade acadêmica possibilitando a crescente participação de todos os segmentos nos processos de autoavaliação | Coordenação do Curso de Ciências Biológicas - Porto Nacional (UA),pat_aprovado,Coordenação do Curso de Ciências Biológicas - Porto Nacional (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
47208,0,U 1.1.1.8 - Promover a sensibilização da comunidade acadêmica possibilitando a crescente participação de todos os segmentos nos processos de autoavaliação | Coordenação do Curso de Ciências Contábeis - Palmas (UA),pat_aprovado,Coordenação do Curso de Ciências Contábeis - Palmas (UA),,,2026,2030,
47213,0,U 1.1.1.8 - Promover a sensibilização da comunidade acadêmica possibilitando a crescente participação de todos os segmentos nos processos de autoavaliação | Coordenação do Curso de Ciências Econômicas - Palmas (UA),pat_aprovado,Coordenação do Curso de Ciências Econômicas - Palmas (UA),,,2026,2030,
47333,1,U 1.1.1.8 - Promover a sensibilização da comunidade acadêmica possibilitando a crescente participação de todos os segmentos nos processos de autoavaliação | Coordenação do Curso de Ciências Sociais - Porto Nacional (UA),pat_aprovado,Coordenação do Curso de Ciências Sociais - Porto Nacional (UA),"1) Risco: 42 - Desconhecimento, pela comunidade acadêmica, do resultado das avaliações institucionais",,2026,2030,
47348,1,U 1.1.1.8 - Promover a sensibilização da comunidade acadêmica possibilitando a crescente participação de todos os segmentos nos processos de autoavaliação | Coordenação do Curso de Direito - Arraias (UA),pat_aprovado,Coordenação do Curso de Direito - Arraias (UA),,,2026,2030,
47223,0,U 1.1.1.8 - Promover a sensibilização da comunidade acadêmica possibilitando a crescente participação de todos os segmentos nos processos de autoavaliação | Coordenação do Curso de Direito - Palmas (UA),pat_aprovado,Coordenação do Curso de Direito - Palmas (UA),,,2026,2030,
47313,0,U 1.1.1.8 - Promover a sensibilização da comunidade acadêmica possibilitando a crescente participação de todos os segmentos nos processos de autoavaliação | Coordenação do Curso de Educação do Campo - Arraias (UA),pat_aprovado,Coordenação do Curso de Educação do Campo - Arraias (UA),,,2026,2030,
47293,0,U 1.1.1.8 - Promover a sensibilização da comunidade acadêmica possibilitando a crescente participação de todos os segmentos nos processos de autoavaliação | Coordenação do Curso de Enfermagem - Palmas (UA),pat_aprovado,Coordenação do Curso de Enfermagem - Palmas (UA),,,2026,2030,
47228,0,U 1.1.1.8 - Promover a sensibilização da comunidade acadêmica possibilitando a crescente participação de todos os segmentos nos processos de autoavaliação | Coordenação do Curso de Engenharia Ambiental - Palmas (UA),pat_aprovado,Coordenação do Curso de Engenharia Ambiental - Palmas (UA),,,2026,2030,
47278,0,U 1.1.1.8 - Promover a sensibilização da comunidade acadêmica possibilitando a crescente participação de todos os segmentos nos processos de autoavaliação | Coordenação do Curso de Engenharia Civil - Palmas (UA),pat_aprovado,Coordenação do Curso de Engenharia Civil - Palmas (UA),,,2026,2030,
47233,0,U 1.1.1.8 - Promover a sensibilização da comunidade acadêmica possibilitando a crescente participação de todos os segmentos nos processos de autoavaliação | Coordenação do Curso de Engenharia de Alimentos - Palmas (UA),pat_aprovado,Coordenação do Curso de Engenharia de Alimentos - Palmas (UA),,,2026,2030,
47283,0,U 1.1.1.8 - Promover a sensibilização da comunidade acadêmica possibilitando a crescente participação de todos os segmentos nos processos de autoavaliação | Coordenação do Curso de Engenharia Elétrica - Palmas (UA),pat_aprovado,Coordenação do Curso de Engenharia Elétrica - Palmas (UA),,,2026,2030,
